box_office,movie_id,movie_title,release_date,directedBy,starring,genre,runtime,country,language,rating_num,vote_num,rating_per_stars5,rating_per_stars4,rating_per_stars3,rating_per_stars2,rating_per_stars1,intro,comment_num,question_num
4859.0,1927369,天使与魔鬼 Angels & Demons,2009,['朗·霍华德'],"['汤姆·汉克斯', '伊万·麦克格雷格', '阿耶莱特·祖里尔', '斯特兰·斯卡斯加德', '皮耶尔弗兰切斯科·法维诺', '尼古拉·雷·卡斯', '阿明·缪勒-斯塔尔', '托尔·林德哈特', '大卫·帕斯奎斯', '科西莫·福斯科', '维克多·阿尔菲', '科特·罗文斯', '鲍勃·耶基斯']","['动作', '悬疑', '惊悚']",138,美国 / 意大利,英语 / 意大利语 / 拉丁语 / 法语 / 瑞士德语 / 德语 / 汉语普通话 / 西班牙语 / 波兰语,7.3,98131,13.6,45.0,37.0,3.9,0.5,本片根据美国畅销作家丹•布朗的同名小说改编。欧洲核子中心的科学家维多利亚•维特勒（阿耶莱特•祖瑞尔 Ayelet Zurer 饰）与父亲在高速粒子对撞机实验中收集到了反物质，却发现父亲遇害，尸体胸口被烙“光照派”符号，高爆炸性的反物质被偷走，出现在正待选新教皇的罗马梵蒂冈，威胁天主教廷及整个罗马的安危。于此同时，四位主要教皇候选人的红衣主教神秘失踪。在教皇内侍（伊万•麦克格雷格 Ewan McGregor 饰）的授意下，哈佛大学的符号学专家罗伯特•兰登教授和维多利亚都被请到梵蒂冈协助罗马警察开展搜寻行动。兰登说服罗马总探员奥利维迪（皮耶法兰西斯柯•法维诺Pierfrancesco Favino 饰）依照“土、气、火、水”的提示在罗马的名胜教堂间与“光照派”展开了时间战……,20955,6
4850.0,3217149,忍者神龟：变种时代 Teenage Mutant Ninja Turtles,2014,['乔纳森·里贝斯曼'],"['梅根·福克斯', '威尔·阿奈特', '威廉·菲克纳', '阿兰·里奇森', '诺尔·费舍', '皮特·普劳泽克', '约翰尼·诺克斯维尔', '杰瑞米·霍华德', '丹尼·伍德伯恩', '托尼·夏尔赫布', '水源士郎', '乌比·戈德堡', '野路美苗', '艾比·艾略特', '麦迪逊·梅森']","['喜剧', '动作', '科幻', '冒险']",101,美国,英语 / 日语,6.5,113719,7.8,26.6,51.7,11.8,2.0,繁华大都会美国纽约，邪恶领袖施莱德率领的大脚帮在城市内为非作歹，甚嚣尘上。安保公司老板埃里克·萨克斯（威廉·菲德内尔 William Fichtner 饰）推出最新安保系统，发誓维护城市的和平。第6频道女记者爱普尔·奥尼尔（梅根·福克斯 Megan Fox 饰）偶然拍到大脚帮被四名神秘侠客挫败的画面，在第二次遭遇非常事件时，她惊讶地发现四名侠客竟然是变异后的巴西龟：拉斐尔、列奥纳多、米可朗基罗、多纳泰罗。忍者神龟的名字勾起了爱普尔儿时的记忆，当年她的父亲与萨克斯正是研究生物变异实验的伙伴。她将这个消息告诉给萨克斯，可是在和忍者神龟及其老师斯普林特会面后，才发觉萨克斯与施莱德是这座城市内的罪恶之源……本片根据同名经典漫画改编。,29556,42
4845.0,1297018,冒牌天神 Bruce Almighty,2003,['汤姆·沙迪亚克'],"['金·凯瑞', '摩根·弗里曼', '詹妮弗·安妮斯顿', '菲利普·贝克·霍尔', '凯瑟琳·贝尔', '丽萨·安·沃尔特', '史蒂夫·卡瑞尔', '诺拉·邓恩', '埃迪·杰米森', '保罗·萨特菲尔德', '马克·基利', '莎莉·柯克兰德', '托尼·本内特', '蒂莫西·迪普里', '卢·费尔德', '莉莲·亚当斯', '克里斯托弗·达尔加', '杰克·乔泽弗森', '马克·阿戴尔-里奥斯', '恩里克·阿尔梅达', '诺尔·古格雷米', '罗兰多·莫利纳', '埃米里奥·瑞弗拉', '玛德琳·洛夫乔伊', '丹·戴斯蒙德', '罗伯特·柯蒂斯·布朗', '迈克尔·布朗李', '肖恩·罗宾逊', '艾伦·鲁鲁', '贾米森·杨', '格雷格·科林斯', '马里·帕特·格里森', '凯瑞·斯科特', '布拉德利·斯泰克尔', '当·诺伍德', '迈克尔·奥利佛斯', '亚历克斯·维莱尔', '阿若·希利', '艾莉森·麦考迪', '珍妮尔·皮尔齐娜', '安妮·沃斯奇', '迈卡·威廉姆斯', '汤姆·贝耶', '马克斯·格隆切克', '迈克尔·博夫舍维尔', '寇比·法兰奇', '曼尼·苏亚雷斯', '唐·多德', '沙沙维恩·豪尔', 'P·J·伯恩', '约瑟夫·巴特勒', '丽莎·坎格洛西', '柯特·克伦德尼']","['喜剧', '奇幻']",101,美国,英语 / 西班牙语,7.6,184901,16.5,50.4,31.0,1.9,0.2,布鲁斯（金•凯瑞 Jim Carrey 饰）是美国水牛城的一名记者。三十而立的他，不仅没有变得成熟和独立，反而还整天毛手毛脚，弄得自己诸事不顺。布鲁斯还不知自我检讨，总是把一切过错的责任推到别人或上帝身上。还好他的幽默颇受当地观众喜爱，才不致于他被电视台扫地出门。这天，布鲁斯一醒来就霉运就来了：先是在床上烦躁得睡不着，接着女友做的早餐难吃得要命，跟着家里的狗竟然在沙发上撒尿了……布鲁斯忍无可忍，指着天空没完没了地大骂起上帝对他的不公。上帝真的被他从天上骂下来了！上帝允许布鲁斯做一天上帝，管理这个世界。兴奋的布鲁斯发现自己真的无所不能了，他开始了自己疯狂的游戏……,28598,3
4844.0,1291581,怪物史瑞克 Shrek,2001,"['安德鲁·亚当森', '维基·詹森']","['麦克·梅尔斯', '艾迪·墨菲', '卡梅隆·迪亚兹', '约翰·利思戈', '文森特·卡索', '皮特·丹尼斯', '克莱夫·皮尔斯', '吉姆·卡明斯', '鲍比·布洛克', '克里斯·米勒', '科迪·卡梅伦', '凯瑟琳·弗里曼', '迈克尔·葛拉索', '克里斯多夫·奈茨', '西蒙·J·史密斯']","['喜剧', '动画', '家庭', '奇幻', '冒险']",90,美国,英语,7.9,171244,22.3,52.7,23.6,1.2,0.2,史莱克生活在平凡的世界中——他本身是一个其貌不扬的怪物，绿色的身体，古怪的脾气，不爱干净的懒散生活。这天他家里来了几个不速之客，他们告诉史莱克，自己来自一个残暴国王统治下的王国，现在已经无家可归了。而且，那个残暴的国王还掠夺了一个美丽非凡的公主，打算强占为妻。史莱克虽说丑陋，却心内善良。在领主的威逼下，无奈下他只能前去搭救公主，同时心想一睹公主芳容。路上，他遇到了一个话痨骡子，骡子知道了史莱克的事迹，决定忠心耿耿为之效劳。前路有喷火恶龙等着和他们搏斗呢，他们能不能闯过难关，上演完美的英雄救美童话？,25820,1
4838.0,3731581,里约大冒险 Rio,2011,['卡洛斯·沙尔丹哈'],"['杰西·艾森伯格', '安妮·海瑟薇', '乔治·洛佩兹', '罗德里戈·桑托罗', '凯特·德尔·卡斯蒂洛', '卡洛斯·庞丝', '伯纳多·德·保拉']","['喜剧', '动画', '冒险']",96,美国,英语 / 葡萄牙语,8.3,284294,33.8,49.0,16.3,0.8,0.1,阿蓝（Jesse Eisenberg 配音）是一只世界上极其稀少的蓝色金刚鹦鹉，当他还是雏鸟时，便被可鄙的偷猎者从里约的热带丛林中掳到美国。阴差阳错，他变成了小女孩琳达的宠物，从此相伴多年，如今的阿蓝俨然一个养尊处优的宅男，甚至到忘记了如何飞行。某天，名叫图里奥（Rodrigo Santoro 配音）的鸟类学家经过琳达（Leslie Mann 配音）经营的书店，他被阿蓝所震惊，并希望能将阿蓝带回里约，与世上仅存的另外一只雌鸟繁衍后代。虽然心怀不安，但是考虑到蓝色金刚鹦鹉的命运，琳达还是带着阿蓝来到里约。阿蓝顺利见到了美丽的同类茱儿（Anne Hathaway 配音）。茱儿则一心逃离樊笼，回归大自然。与此同时，一伙犯罪分子盯上了这群可爱的小生灵……,72528,1
4818.0,3274505,猩球崛起 Rise of the Planet of the Apes,2011,['鲁伯特·瓦耶特'],"['安迪·瑟金斯', '詹姆斯·弗兰科', '芙蕾达·平托', '约翰·利思戈', '布莱恩·考克斯', '汤姆·费尔顿', '泰勒·莱伯恩', '卡琳·考诺娃', '泰瑞·诺塔里', '理查德·赖丁斯', '克里斯托弗·戈登', '德文·达尔顿', '杰·卡普托', '大卫·奥伊罗', '杰米·哈里斯']","['剧情', '动作', '科幻']",105,美国,英语 / 美国手语,8.1,369626,26.8,53.7,18.2,1.1,0.2,为了能让身患老年痴呆症的父亲重回正常的生活，威尔·罗曼（詹姆斯·弗兰科 James Franco 饰）一直致力于名为“Cure”的基因药物的开发，并在大猩猩身上不断进行着药物试验。在公司已经失去信心的同时，威尔继续在家完成试验，并在一只名为凯撒的大猩猩身上获得成功。借助灵长类学家卡洛琳（芙蕾达·平托 Freida Pinto 饰）的帮助，威尔发现凯撒的智力极大地提高。不过，人类的社会始终无法接受拥有极高智力的凯撒，凯撒被送往了猩猩看护所。看护所的残酷对待，使得凯撒利用智慧进行抗争，最终救走了同时被囚禁的其他猩猩，而且对它们都使用了Cure。一群高智商的猩猩与人类对立的战争就此拉开。本片获得了第84届奥斯卡最佳视觉效果的提名。,87436,11
4818.0,1292849,拯救大兵瑞恩 Saving Private Ryan,1998,['史蒂文·斯皮尔伯格'],"['汤姆·汉克斯', '汤姆·塞兹摩尔', '爱德华·伯恩斯', '巴里·佩珀', '亚当·戈德堡', '范·迪塞尔', '吉奥瓦尼·瑞比西', '杰瑞米·戴维斯', '马特·达蒙', '特德·丹森', '保罗·吉亚玛提', '丹尼斯·法里纳', '马克斯·马蒂尼', '丹兰·布鲁诺', '丹尼尔·切尔奎拉', '迪米特里·格里特萨斯', '史蒂夫·格里芬', '彼得·迈尔斯', '亚当·肖', '罗尔夫·萨克森', '克里·约翰逊', '洛克兰·艾肯', '尚恩·约翰逊', '莱尔德·曼辛托斯', '安德鲁·斯科特', '马修·夏普', '文森特·沃尔什', '约翰·沙拉恩', '马丁·哈伯', '罗非洛·迪格托勒', '恩里奇·雷德曼', '米歇尔·埃文斯', '内森·菲利安', '利兰·奥瑟', '大卫·维格', '瑞恩·赫斯特', '哈威·普雷斯内尔', '代尔·戴', '布莱恩·科兰斯顿', '大卫·沃尔', '埃里克·罗兰', '哈里逊·杨', '凯思琳·拜荣', '约翰·德·兰西', '詹姆斯·恩布里', '德里克·李', '若昂·科斯塔·梅内塞斯', '马克·施泰因迈尔']","['剧情', '战争']",169,美国,英语 / 法语 / 德语 / 捷克语,9.0,517091,59.4,33.8,6.3,0.4,0.1,瑞恩（马特•达蒙 Matt Damon饰 ）是二战期间的美国伞兵，被困在了敌人后方。更不幸的是，他的三个兄弟全部在战争中死亡，如果他也遇难，家中的老母亲将无依无靠。美国作战总指挥部知道了这个情况，毅然决定组织一个小分队前往救援，其中包括米勒上尉（汤姆•汉克斯 Tom Hanks 饰 ）和翻译厄本（杰里米.戴维斯 Jererry Davies饰）。然而，敌方危险重重，他们一路上随时与死亡打交道。他们非常怀疑，到底值不值得冒着八个人的生命危险，去搭救一个人。大家一路辗转寻找瑞恩，对于这次搭救行动，有人不满，有人热忱，有人好奇。大家一次次闻到死神的气息，瑞恩的获救付出了沉重的代价。,86285,24
4767.0,1293088,小鬼当家 Home Alone,1990,['克里斯·哥伦布'],"['麦考利·卡尔金', '乔·佩西', '丹尼尔·斯特恩', '约翰·赫德', '罗伯茨·布洛瑟姆', '凯瑟琳·欧哈拉', '安吉拉·戈塔尔斯', '戴文·雷特瑞', '杰瑞·巴曼', '希拉里·沃尔夫', '约翰·坎迪', '拉里·哈金', '迈克尔·C·莫罗纳', '克里斯汀·敏特尔', '戴阿娜·坎佩露', '杰迪代亚·科恩', '基南·卡尔金', '森塔·摩西', '泰利·斯内尔', '马特·多赫蒂', '拉尔夫·富迪', '迈克尔·吉多', '雷·托勒', '比莉·伯德', '比尔·厄尔文', '格里·贝克尔', '克拉克·德弗洛', '丹尼·沃霍尔', '霍普·戴维斯', '詹姆斯·雷恩', '肯·哈德森·坎贝尔', '吉姆·奥特莱比', '莱昂纳尔·巴里摩尔', '奎因.卡尔金', '拉加·高斯内尔', '詹姆斯·M·赫夫曼', '宝拉·纽瑟姆', '尤里·鲁特曼', '卢西亚诺·萨贝']","['喜剧', '家庭', '犯罪']",103,美国,英语,8.3,322114,32.2,51.6,15.4,0.6,0.1,一年一度的圣诞节又到了。全家忙着外出欢度圣诞假期，不料忙中出错，将家里最小的成员——8岁的凯文（麦考利•卡尔金 Macaulay Culkin　饰）留在了家里。爸爸妈妈急坏了，可此时他们已经身在外地，一时亦无可奈何。倒是凯文乐坏了，难得一个人在家，凯文将家里布置成了“游乐场”。两个刚出狱的窃贼将目光瞄向了凯文家。当他们鬼鬼祟祟的踏入凯文家时，凯文凭借自己的醒目和家里的“游乐场机关”，和两个笨贼玩起了“游戏”，笑料百出。凯文最后能否这场“游戏”的胜利？,50933,5
4751.0,1297151,星球大战3：绝地归来 Star Wars: Episode VI - Return of the Jedi,1983,['理查德·马昆德'],"['马克·哈米尔', '哈里森·福特', '安东尼·丹尼尔斯', '凯丽·费雪', '比利·迪·威廉姆斯', '彼德·梅犹', '伊恩·麦克迪阿梅德', '弗兰克·奥兹', '亚历克·吉尼斯']","['动作', '科幻', '冒险']",131,美国,英语,8.4,78443,37.3,46.0,15.3,1.1,0.3,银河帝国再建威力更大的新“死星”，试图彻底消灭抵抗力量。卢克•天行者（马克•哈米尔 Mark Hamill 饰）派机器人R2-D2和C-3PO前往塔图因星贾霸处协商交换被冷冻的韩•索罗（哈里森•福特饰）未果；后在莉亚公主（卡里•费什尔 Carrie Fisher 饰），猿人丘巴卡（彼得•梅林 Peter Mayhew 饰）和蓝多•卡瑞辛（比利•迪•威廉姆斯 Billy Dee Williams 饰）的帮助下终于营救成功。在尤达师傅处，卢克发现了更多关于自己身世的秘密，也终于决定迎接成为一个绝地武士的终极挑战。卢克回到抵抗组织参与攻打“死星”行动，与韩•索罗，莉亚公主，丘巴卡，机器人R2-D2和C-3PO共同前往森林密布的恩多星破坏“死星”防护罩的能源站，与此同时蓝多•卡瑞辛驾驶千年隼飞船带领各部施展航空打击。没曾想卢克一行人刚踏上恩多星，就遭遇当地部落伊沃克人，莉亚公主也不知所踪……本片获第56界奥斯卡视觉效果特殊贡献奖，并获最佳艺术指导-布景，最佳声音剪辑，最佳原创电影音乐及最佳音效四项提名。,13949,7
4750.0,1309101,查理和巧克力工厂 Charlie and the Chocolate Factory,2005,['蒂姆·波顿'],"['约翰尼·德普', '弗莱迪·海默', '海伦娜·伯翰·卡特', '克里斯托弗·李', '诺亚·泰勒', '大卫·凯利', '米西·派勒', '詹姆斯·福克斯', '安娜索菲亚·罗伯', '迪普·罗伊', '亚当·戈德利', '弗兰西斯卡·托格内尔', '茱莉亚·温特', '乔丹·弗雷', '菲利普·韦格拉茨']","['喜剧', '奇幻', '冒险']",115,美国 / 英国 / 澳大利亚,英语,8.2,396105,32.6,46.9,18.7,1.5,0.2,威利•王卡（强尼•戴普 饰）是一位伟大的巧克力发明人和制造商，经营着全世界最大的巧克力工厂——王卡巧克力工厂。那是座神秘的工厂，大门紧锁，15年来，从来没有看见有工人从大门进去或出来过，可是却能闻到浓郁的巧克力香味。工厂出产的旺卡牌巧克力销往世界各地，深受孩子们的喜爱。有一天，威利•旺卡先生贴出告示：他在出产的巧克力里面埋藏了五张金券，谁吃到了，就有机会参观工厂，还能得到足够吃一辈子的巧克力糖和其他糖果。小孩子们疯狂抢购，最终五个小客人成为幸运儿。其中有一个小客人叫查理（弗莱迪•海默 饰），家庭非常贫寒，在经历两次失败后，他发现了最后一张金券，巧克力工厂的大门因此为他打开。五个孩子开始在这个魔幻工厂中冒险，吸引他们的除了神奇壮观的巧克力制造世界之外，还有威利•王卡的“神秘礼物”……,77721,8
4748.0,21327493,精灵旅社2 Hotel Transylvania 2,2015,['格恩迪·塔塔科夫斯基'],"['亚当·桑德勒', '安迪·萨姆伯格', '赛琳娜·戈麦斯', '阿什·布林克夫', '凯文·詹姆斯', '大卫·斯佩德', '史蒂夫·布西密', '科甘-迈克尔·凯', '莫莉·香侬', '梅尔·布鲁克斯', '法兰·德瑞雪', '梅根·莫拉莉', '尼克·奥弗曼', '达纳·卡维', '罗伯·里格尔', '尼克·斯旺森', '乔尼·所罗门', '克里斯·卡坦', '莎蒂·桑德勒', '珊妮·桑德勒', '乔恩·拉威茨', '罗伯特·斯密戈尔', '罗斯·阿卜杜', '路奈尔·坎贝尔', '杰瑞德·桑德勒', '保罗·布里顿', '克里斯·帕内尔', '艾伦·卡瓦特']","['喜剧', '动画', '奇幻']",89,美国 / 加拿大 / 韩国,英语,7.7,137907,20.9,48.2,28.4,2.2,0.3,经过一番艰难的考验，吊儿郎当的人类青年乔纳森（安迪·萨姆伯格 Andy Samberg 配音）终于和吸血鬼女郎梅菲丝（赛琳娜·戈麦斯 Selena Gomez 配音）携手走入婚姻的殿堂，而以梅菲丝的父亲德古拉（亚当·桑德勒 Adam Sandler 配音）为代表的怪物们，和人类的关系前所未有地密切起来。婚后不久，梅菲丝生下了可爱的儿子丹尼斯。小家伙一天天长大，外公德古拉对他疼爱有加，他热切期望丹尼斯能够成长为出色的吸血鬼。与之相对，梅菲丝认定儿子是一个普通的人类小孩，她希望能带丹尼斯走进文明社会，远离暴力血腥的怪物世界。为了阻止女儿一家的离开，德古拉想办法支走梅菲丝，同时叫上科学怪人、狼人、透明人、木乃伊等一帮死党，要在有限的时间里对丹尼斯展开一场吸血鬼养成教育集训。两代人的观念分歧，在怪物的世界中也不例外……,31468,21
